datetime,Solar Generation,irradiance,sun_height_angle,air_temperature
2023-04-15 05:00:00,0.183,284.71500000000003,6.235,7.66
2023-04-15 06:00:00,0.134,126.7,5.36,7.26
2023-04-15 07:00:00,0.143,822.5,16.74,9.72
2023-04-15 08:00:00,1.571,965.21,28.08,12.31
2023-04-15 09:00:00,7.214,1046.06,38.96,14.27
2023-04-15 10:00:00,11.888,1084.77,48.71,16.29
2023-04-15 11:00:00,13.564,1113.21,56.14,18.18
2023-04-15 12:00:00,14.152,1122.74,59.35,19.8
2023-04-15 13:00:00,14.382,1114.63,57.04,21.09
2023-04-15 14:00:00,14.367,1074.26,50.19,22.0
2023-04-15 15:00:00,13.835,791.94,40.72,22.51
2023-04-15 16:00:00,13.006,819.55,29.98,22.49
2023-04-15 17:00:00,12.033,392.55,18.69,21.68
2023-04-15 18:00:00,11.295,445.53,7.29,20.71
2023-04-15 19:00:00,8.082,419.80583333333334,7.1525,19.39
2023-04-15 20:00:00,2.839,394.08166666666665,7.015,17.81
2023-04-15 21:00:00,0.736,368.35749999999996,6.8774999999999995,16.37
2023-04-15 22:00:00,0.605,342.6333333333333,6.74,15.0
2023-04-15 23:00:00,0.6,316.9091666666667,6.6025,13.74
2023-04-16 00:00:00,0.597,291.185,6.465,12.63
2023-04-16 01:00:00,0.596,291.185,6.465,11.7
2023-04-16 02:00:00,0.59,291.185,6.465,10.8
2023-04-16 03:00:00,0.577,291.185,6.465,9.97
2023-04-16 04:00:00,0.568,291.185,6.465,9.05
2023-04-16 05:00:00,0.576,291.185,6.465,8.21
2023-04-16 06:00:00,0.332,136.84,5.64,7.82
2023-04-16 07:00:00,0.188,807.68,17.02,9.72
2023-04-16 08:00:00,1.736,973.8,28.36,12.53
2023-04-16 09:00:00,7.433,1052.15,39.25,14.61
2023-04-16 10:00:00,11.921,1096.05,49.03,16.83
2023-04-16 11:00:00,12.57,1111.64,56.49,18.98
2023-04-16 12:00:00,12.934,1122.87,59.7,20.9
2023-04-16 13:00:00,13.059,1112.48,57.35,22.44
2023-04-16 14:00:00,13.204,1092.52,50.44,23.51
2023-04-16 15:00:00,13.083,1057.63,40.93,24.06
2023-04-16 16:00:00,12.751,980.53,30.17,24.17
2023-04-16 17:00:00,12.293,853.58,18.87,23.76
2023-04-16 18:00:00,11.672,538.44,7.47,22.83
2023-04-16 19:00:00,8.981,529.2416666666667,7.34,21.11
2023-04-16 20:00:00,3.139,520.0433333333334,7.21,19.18
2023-04-16 21:00:00,0.821,510.845,7.08,17.59
2023-04-16 22:00:00,0.613,501.6466666666667,6.95,16.08
2023-04-16 23:00:00,0.609,492.4483333333334,6.82,14.53
2023-04-17 00:00:00,0.604,483.25000000000006,6.6899999999999995,13.01
2023-04-17 01:00:00,0.602,483.25000000000006,6.6899999999999995,11.64
2023-04-17 02:00:00,0.6,483.25000000000006,6.6899999999999995,10.48
2023-04-17 03:00:00,0.6,483.25000000000006,6.6899999999999995,9.41
2023-04-17 04:00:00,0.597,483.25000000000006,6.6899999999999995,8.5
2023-04-17 05:00:00,0.572,483.25000000000006,6.6899999999999995,7.64
2023-04-17 06:00:00,0.395,428.06,5.91,7.01
2023-04-17 07:00:00,0.195,822.41,17.29,9.05
2023-04-17 08:00:00,1.904,991.27,28.64,13.21
2023-04-17 09:00:00,8.301,1058.55,39.54,15.79
2023-04-17 10:00:00,13.77,1101.35,49.35,18.01
2023-04-17 11:00:00,15.445,1117.81,56.84,19.93
2023-04-17 12:00:00,16.219,1134.03,60.06,21.48
2023-04-17 13:00:00,16.416,1124.31,57.66,22.74
2023-04-17 14:00:00,16.162,1110.65,50.69,23.6
2023-04-17 15:00:00,15.808,1071.23,41.14,24.06
2023-04-17 16:00:00,15.516,995.39,30.35,24.1
2023-04-17 17:00:00,14.518,871.96,19.04,23.73
2023-04-17 18:00:00,13.088,545.73,7.65,22.93
2023-04-17 19:00:00,9.162,543.3808333333334,7.5275,21.46
2023-04-17 20:00:00,3.024,541.0316666666666,7.405,19.35
2023-04-17 21:00:00,0.749,538.6825,7.282500000000001,17.53
2023-04-17 22:00:00,0.616,536.3333333333334,7.16,16.05
2023-04-17 23:00:00,0.604,533.9841666666666,7.0375,14.86
2023-04-18 00:00:00,0.604,531.635,6.915,13.57
2023-04-18 01:00:00,0.604,531.635,6.915,12.29
2023-04-18 02:00:00,0.602,531.635,6.915,11.2
2023-04-18 03:00:00,0.596,531.635,6.915,10.31
2023-04-18 04:00:00,0.597,531.635,6.915,9.57
2023-04-18 05:00:00,0.568,531.635,6.915,8.94
2023-04-18 06:00:00,0.357,517.54,6.18,8.58
2023-04-18 07:00:00,0.205,819.85,17.56,9.6
2023-04-18 08:00:00,1.916,978.78,28.91,11.8
2023-04-18 09:00:00,8.01,1054.12,39.83,14.18
2023-04-18 10:00:00,13.449,1102.9,49.67,16.26
2023-04-18 11:00:00,15.163,1119.36,57.18,18.22
2023-04-18 12:00:00,15.815,1135.68,60.41,19.83
2023-04-18 13:00:00,16.028,1131.5,57.97,21.12
2023-04-18 14:00:00,16.031,1117.77,50.95,22.03
2023-04-18 15:00:00,15.837,1073.19,41.35,22.55
2023-04-18 16:00:00,15.533,990.39,30.54,22.69
2023-04-18 17:00:00,14.83,868.09,19.22,22.47
2023-04-18 18:00:00,13.357,561.72,7.83,21.94
2023-04-18 19:00:00,9.309,542.0925,7.715,20.89
2023-04-18 20:00:00,3.119,522.465,7.6,19.52
2023-04-18 21:00:00,0.757,502.83750000000003,7.485,17.9
2023-04-18 22:00:00,0.618,483.21000000000004,7.37,16.04
2023-04-18 23:00:00,0.604,463.5825,7.255,14.14
2023-04-19 00:00:00,0.598,443.955,7.140000000000001,13.53
2023-04-19 01:00:00,0.598,443.955,7.140000000000001,12.51
2023-04-19 02:00:00,0.594,443.955,7.140000000000001,11.44
2023-04-19 03:00:00,0.592,443.955,7.140000000000001,10.61
2023-04-19 04:00:00,0.592,443.955,7.140000000000001,10.04
2023-04-19 05:00:00,0.564,443.955,7.140000000000001,9.68
2023-04-19 06:00:00,0.368,326.19,6.45,9.41
2023-04-19 07:00:00,0.19,592.47,17.82,10.8
2023-04-19 08:00:00,1.798,977.42,29.18,12.52
2023-04-19 09:00:00,7.324,1044.96,40.11,14.67
2023-04-19 10:00:00,12.407,1087.94,49.98,16.96
2023-04-19 11:00:00,14.354,1109.02,57.53,19.15
2023-04-19 12:00:00,15.324,1119.8,60.76,21.13
2023-04-19 13:00:00,15.506,1073.3,58.28,22.71
2023-04-19 14:00:00,15.595,899.18,51.19,23.74
2023-04-19 15:00:00,15.158,795.23,41.56,24.24
2023-04-19 16:00:00,14.452,453.77,30.72,24.36
2023-04-19 17:00:00,13.439,818.06,19.39,24.1
2023-04-19 18:00:00,12.003,164.0,8.0,23.5
2023-04-19 19:00:00,8.107,188.95,7.8925,22.31
2023-04-19 20:00:00,2.855,213.89999999999998,7.785,21.01
2023-04-19 21:00:00,0.64,238.85,7.6775,19.55
2023-04-19 22:00:00,0.45,263.79999999999995,7.57,18.04
2023-04-19 23:00:00,0.428,288.75,7.4625,16.63
2023-04-20 00:00:00,0.417,313.7,7.355,16.0
2023-04-20 01:00:00,0.378,313.7,7.355,16.78
2023-04-20 02:00:00,0.36,313.7,7.355,16.03
2023-04-20 03:00:00,0.336,313.7,7.355,14.31
2023-04-20 04:00:00,0.319,313.7,7.355,13.33
2023-04-20 05:00:00,0.286,313.7,7.355,12.53
2023-04-20 06:00:00,0.194,463.4,6.71,11.29
2023-04-20 07:00:00,0.181,812.85,18.08,11.81
2023-04-20 08:00:00,2.014,976.04,29.44,15.68
2023-04-20 09:00:00,8.005,1049.78,40.39,18.59
2023-04-20 10:00:00,13.215,1091.58,50.28,21.15
2023-04-20 11:00:00,14.732,1107.07,57.87,23.25
2023-04-20 12:00:00,15.104,1117.01,61.11,24.81
2023-04-20 13:00:00,15.142,1107.73,58.58,25.96
2023-04-20 14:00:00,15.127,1087.31,51.44,26.63
2023-04-20 15:00:00,15.148,1039.9,41.76,26.86
2023-04-20 16:00:00,14.694,978.03,30.9,26.65
2023-04-20 17:00:00,13.907,267.45,19.57,26.1
2023-04-20 18:00:00,12.297,123.71,8.18,25.23
2023-04-20 19:00:00,8.399,144.9025,8.079166666666666,23.54
2023-04-20 20:00:00,3.135,166.095,7.9783333333333335,21.67
2023-04-20 21:00:00,0.673,187.2875,7.8774999999999995,20.07
2023-04-20 22:00:00,0.536,208.48,7.776666666666666,18.73
2023-04-20 23:00:00,0.525,229.67249999999999,7.675833333333333,17.38
2023-04-21 00:00:00,0.522,250.865,7.574999999999999,15.84
2023-04-21 01:00:00,0.521,250.865,7.574999999999999,14.4
2023-04-21 02:00:00,0.519,250.865,7.574999999999999,13.22
2023-04-21 03:00:00,0.474,250.865,7.574999999999999,12.48
2023-04-21 04:00:00,0.436,250.865,7.574999999999999,12.75
2023-04-21 05:00:00,0.385,250.865,7.574999999999999,12.13
2023-04-21 06:00:00,0.23,378.02,6.97,11.48
2023-04-21 07:00:00,0.136,627.1,18.34,12.95
2023-04-21 08:00:00,1.823,954.78,29.7,16.78
2023-04-21 09:00:00,6.893,1028.59,40.67,19.9
2023-04-21 10:00:00,11.135,1077.98,50.59,22.32
2023-04-21 11:00:00,12.704,1094.06,58.2,23.84
2023-04-21 12:00:00,12.917,1091.57,61.45,24.33
2023-04-21 13:00:00,13.511,846.51,58.88,24.85
2023-04-21 14:00:00,13.206,759.01,51.68,25.18
2023-04-21 15:00:00,12.574,432.65,41.96,24.81
2023-04-21 16:00:00,11.475,251.31,31.08,23.63
2023-04-21 17:00:00,10.221,91.03,19.74,21.56
2023-04-21 18:00:00,7.372,167.54,8.36,20.82
2023-04-21 19:00:00,4.276,157.32333333333332,8.265833333333333,19.93
2023-04-21 20:00:00,1.238,147.10666666666665,8.171666666666667,19.06
2023-04-21 21:00:00,0.32,136.89,8.0775,18.15
2023-04-21 22:00:00,0.283,126.67333333333332,7.983333333333333,17.33
2023-04-21 23:00:00,0.23,116.45666666666665,7.889166666666666,16.23
2023-04-22 00:00:00,0.167,106.24,7.795,14.65
2023-04-22 01:00:00,0.138,106.24,7.795,13.07
2023-04-22 02:00:00,0.133,106.24,7.795,12.36
2023-04-22 03:00:00,0.086,106.24,7.795,11.85
2023-04-22 04:00:00,0.072,106.24,7.795,11.72
2023-04-22 05:00:00,0.072,106.24,7.795,11.64
2023-04-22 06:00:00,0.069,44.94,7.23,11.67
2023-04-22 07:00:00,0.057,309.09,18.59,12.04
2023-04-22 08:00:00,0.731,284.54,29.96,12.45
2023-04-22 09:00:00,3.066,607.31,40.94,13.55
2023-04-22 10:00:00,6.41,693.72,50.88,14.94
2023-04-22 11:00:00,8.603,985.86,58.53,16.29
2023-04-22 12:00:00,10.177,1088.05,61.79,17.6
2023-04-22 13:00:00,11.478,1102.04,59.18,18.58
2023-04-22 14:00:00,12.313,1076.17,51.92,19.52
2023-04-22 15:00:00,12.78,1036.01,42.16,19.69
2023-04-22 16:00:00,12.692,946.06,31.26,19.9
2023-04-22 17:00:00,12.312,506.27,19.91,19.68
2023-04-22 18:00:00,11.371,149.36,8.53,19.35
2023-04-22 19:00:00,8.492,179.08583333333334,8.442499999999999,17.95
2023-04-22 20:00:00,3.222,208.81166666666667,8.355,16.17
2023-04-22 21:00:00,0.619,238.53750000000002,8.2675,14.66
2023-04-22 22:00:00,0.418,268.2633333333333,8.18,13.35
2023-04-22 23:00:00,0.391,297.9891666666667,8.0925,12.1
2023-04-23 00:00:00,0.362,327.71500000000003,8.004999999999999,10.93
2023-04-23 01:00:00,0.248,327.71500000000003,8.004999999999999,10.19
2023-04-23 02:00:00,0.236,327.71500000000003,8.004999999999999,9.7
2023-04-23 03:00:00,0.223,327.71500000000003,8.004999999999999,9.39
2023-04-23 04:00:00,0.212,327.71500000000003,8.004999999999999,8.84
2023-04-23 05:00:00,0.21,327.71500000000003,8.004999999999999,8.48
2023-04-23 06:00:00,0.195,506.07,7.48,8.89
2023-04-23 07:00:00,0.224,825.33,18.84,10.34
2023-04-23 08:00:00,2.458,967.79,30.21,13.66
2023-04-23 09:00:00,8.038,1039.32,41.21,15.79
2023-04-23 10:00:00,12.024,1080.76,51.18,17.55
2023-04-23 11:00:00,13.135,1101.92,58.86,19.26
2023-04-23 12:00:00,13.212,1117.44,62.12,20.73
2023-04-23 13:00:00,13.144,1095.47,59.47,22.1
2023-04-23 14:00:00,12.773,1068.64,52.16,23.11
2023-04-23 15:00:00,12.172,1022.18,42.36,23.32
2023-04-23 16:00:00,11.649,901.41,31.44,23.82
2023-04-23 17:00:00,11.327,517.62,20.08,23.24
2023-04-23 18:00:00,10.436,139.32,8.71,22.16
2023-04-23 19:00:00,8.196,170.3675,8.628333333333334,20.35
2023-04-23 20:00:00,3.236,201.415,8.546666666666667,18.41
2023-04-23 21:00:00,0.825,232.46249999999998,8.465000000000002,16.38
2023-04-23 22:00:00,0.652,263.51,8.383333333333335,15.12
2023-04-23 23:00:00,0.644,294.5575,8.301666666666668,14.38
2023-04-24 00:00:00,0.636,325.605,8.22,13.63
2023-04-24 01:00:00,0.628,325.605,8.22,12.77
2023-04-24 02:00:00,0.628,325.605,8.22,12.23
2023-04-24 03:00:00,0.628,325.605,8.22,11.57
2023-04-24 04:00:00,0.628,325.605,8.22,10.75
2023-04-24 05:00:00,0.618,325.605,8.22,10.19
2023-04-24 06:00:00,0.465,511.89,7.73,10.1
2023-04-24 07:00:00,0.317,825.4,19.08,12.44
2023-04-24 08:00:00,2.464,954.35,30.46,15.63
2023-04-24 09:00:00,8.86,997.36,41.47,17.39
2023-04-24 10:00:00,13.853,1047.28,51.46,19.22
2023-04-24 11:00:00,15.48,1094.39,59.18,20.93
2023-04-24 12:00:00,16.037,1092.56,62.45,22.47
2023-04-24 13:00:00,16.211,1082.25,59.76,23.76
2023-04-24 14:00:00,16.184,1028.55,52.39,24.6
2023-04-24 15:00:00,16.051,896.1,42.56,25.16
2023-04-24 16:00:00,15.429,677.37,31.61,25.39
2023-04-24 17:00:00,14.518,471.75,20.25,24.88
2023-04-24 18:00:00,12.962,381.39,8.88,24.21
2023-04-24 19:00:00,9.09,384.42833333333334,8.804166666666667,22.51
2023-04-24 20:00:00,3.367,387.46666666666664,8.728333333333333,20.46
2023-04-24 21:00:00,0.843,390.505,8.6525,18.59
2023-04-24 22:00:00,0.628,393.54333333333335,8.576666666666668,16.75
2023-04-24 23:00:00,0.61,396.58166666666665,8.500833333333334,15.16
2023-04-25 00:00:00,0.579,399.62,8.425,14.08
2023-04-25 01:00:00,0.566,399.62,8.425,13.56
2023-04-25 02:00:00,0.563,399.62,8.425,13.75
2023-04-25 03:00:00,0.562,399.62,8.425,13.74
2023-04-25 04:00:00,0.564,399.62,8.425,13.23
2023-04-25 05:00:00,0.507,399.62,8.425,12.71
2023-04-25 06:00:00,0.334,417.85,7.97,12.23
2023-04-25 07:00:00,0.226,803.34,19.32,13.67
2023-04-25 08:00:00,2.382,930.56,30.7,17.39
2023-04-25 09:00:00,8.694,973.36,41.73,19.92
2023-04-25 10:00:00,13.613,1025.52,51.75,21.91
2023-04-25 11:00:00,15.208,1073.34,59.5,23.61
2023-04-25 12:00:00,15.724,1095.21,62.78,25.04
2023-04-25 13:00:00,15.982,1055.5,60.05,26.19
2023-04-25 14:00:00,16.037,1026.31,52.62,27.18
2023-04-25 15:00:00,15.804,696.29,42.75,27.53
2023-04-25 16:00:00,15.237,875.93,31.79,27.64
2023-04-25 17:00:00,14.307,560.17,20.42,27.42
2023-04-25 18:00:00,12.654,535.12,9.06,26.43
2023-04-25 19:00:00,9.524,536.3483333333334,8.989166666666668,24.67
2023-04-25 20:00:00,3.779,537.5766666666667,8.918333333333333,22.55
2023-04-25 21:00:00,0.894,538.8050000000001,8.8475,20.42
2023-04-25 22:00:00,0.754,540.0333333333333,8.776666666666667,18.58
2023-04-25 23:00:00,0.748,541.2616666666667,8.705833333333334,16.85
2023-04-26 00:00:00,0.737,542.49,8.635000000000002,15.46
2023-04-26 01:00:00,0.727,542.49,8.635000000000002,14.51
2023-04-26 02:00:00,0.673,542.49,8.635000000000002,14.06
2023-04-26 03:00:00,0.655,542.49,8.635000000000002,14.12
2023-04-26 04:00:00,0.65,542.49,8.635000000000002,13.5
2023-04-26 05:00:00,0.604,542.49,8.635000000000002,12.16
2023-04-26 06:00:00,0.374,549.86,8.21,11.61
2023-04-26 07:00:00,0.286,846.98,19.56,14.13
2023-04-26 08:00:00,2.885,952.99,30.94,18.24
2023-04-26 09:00:00,9.517,1049.9,41.98,21.01
2023-04-26 10:00:00,14.25,1082.24,52.03,23.2
2023-04-26 11:00:00,15.467,1102.45,59.81,24.9
2023-04-26 12:00:00,16.038,1118.37,63.11,26.3
2023-04-26 13:00:00,16.328,1102.29,60.33,27.43
2023-04-26 14:00:00,16.353,1082.96,52.85,28.3
2023-04-26 15:00:00,16.094,1010.25,42.94,28.77
2023-04-26 16:00:00,15.464,897.76,31.96,28.84
2023-04-26 17:00:00,14.551,707.87,20.59,28.53
2023-04-26 18:00:00,12.816,211.42,9.23,27.57
2023-04-26 19:00:00,8.555,238.67333333333332,9.165000000000001,25.6
2023-04-26 20:00:00,3.223,265.9266666666667,9.1,23.57
2023-04-26 21:00:00,0.814,293.18,9.035,21.85
2023-04-26 22:00:00,0.647,320.43333333333334,8.97,20.07
2023-04-26 23:00:00,0.612,347.6866666666667,8.905,18.23
2023-04-27 00:00:00,0.605,374.94000000000005,8.84,16.93
2023-04-27 01:00:00,0.604,374.94000000000005,8.84,16.78
2023-04-27 02:00:00,0.593,374.94000000000005,8.84,16.3
2023-04-27 03:00:00,0.579,374.94000000000005,8.84,15.75
2023-04-27 04:00:00,0.596,374.94000000000005,8.84,15.1
2023-04-27 05:00:00,0.569,374.94000000000005,8.84,13.86
2023-04-27 06:00:00,0.385,538.46,8.45,13.1
2023-04-27 07:00:00,0.267,539.39,19.79,15.46
2023-04-27 08:00:00,1.998,695.55,31.18,19.61
2023-04-27 09:00:00,6.105,962.77,42.23,22.44
2023-04-27 10:00:00,9.775,829.16,52.3,24.69
2023-04-27 11:00:00,12.58,945.32,60.12,27.11
2023-04-27 12:00:00,14.125,1064.41,63.43,28.76
2023-04-27 13:00:00,14.92,1090.6,60.61,30.11
2023-04-27 14:00:00,15.133,1024.67,53.08,31.01
2023-04-27 15:00:00,15.133,1011.03,43.13,31.48
2023-04-27 16:00:00,14.747,951.09,32.13,31.48
2023-04-27 17:00:00,13.21,804.01,20.76,31.01
2023-04-27 18:00:00,10.881,185.22,9.4,29.91
2023-04-27 19:00:00,6.988,170.55333333333334,9.34,28.06
2023-04-27 20:00:00,3.034,155.88666666666666,9.28,26.75
2023-04-27 21:00:00,1.041,141.22,9.22,26.28
2023-04-27 22:00:00,0.597,126.55333333333333,9.16,23.88
2023-04-27 23:00:00,0.517,111.88666666666666,9.1,22.22
2023-04-28 00:00:00,0.445,97.21999999999998,9.04,21.02
2023-04-28 01:00:00,0.375,97.21999999999998,9.04,18.51
2023-04-28 02:00:00,0.322,97.21999999999998,9.04,17.55
2023-04-28 03:00:00,0.232,97.21999999999998,9.04,16.67
2023-04-28 04:00:00,0.237,97.21999999999998,9.04,16.1
2023-04-28 05:00:00,0.232,97.21999999999998,9.04,15.4
2023-04-28 06:00:00,0.228,9.22,8.68,14.94
2023-04-28 07:00:00,0.268,83.78,20.02,17.43
2023-04-28 08:00:00,1.771,492.99,31.41,20.94
2023-04-28 09:00:00,5.889,448.99,42.47,23.48
2023-04-28 10:00:00,9.837,476.82,52.57,25.98
2023-04-28 11:00:00,11.994,1067.34,60.42,28.4
2023-04-28 12:00:00,12.804,1088.69,63.74,30.27
2023-04-28 13:00:00,13.39,1009.44,60.89,31.51
2023-04-28 14:00:00,13.459,493.65,53.3,32.16
2023-04-28 15:00:00,12.654,773.26,43.32,32.24
2023-04-28 16:00:00,12.047,67.45,32.3,31.73
2023-04-28 17:00:00,10.163,102.46,20.92,30.55
2023-04-28 18:00:00,7.812,244.3,9.57,29.32
2023-04-28 19:00:00,4.523,239.06583333333333,9.515,27.45
2023-04-28 20:00:00,1.459,233.83166666666668,9.46,25.94
2023-04-28 21:00:00,0.415,228.59750000000003,9.405000000000001,24.74
2023-04-28 22:00:00,0.367,223.36333333333334,9.35,23.52
2023-04-28 23:00:00,0.348,218.12916666666666,9.295,22.52
2023-04-29 00:00:00,0.332,212.895,9.24,21.26
2023-04-29 01:00:00,0.187,212.895,9.24,19.81
2023-04-29 02:00:00,0.065,212.895,9.24,18.3
2023-04-29 03:00:00,0.036,212.895,9.24,16.89
2023-04-29 04:00:00,0.017,212.895,9.24,15.96
2023-04-29 05:00:00,0.02,212.895,9.24,15.65
2023-04-29 06:00:00,0.02,181.49,8.91,16.1
2023-04-29 07:00:00,0.084,727.65,20.24,17.27
2023-04-29 08:00:00,1.56,641.93,31.63,20.75
2023-04-29 09:00:00,4.546,214.11,42.71,22.92
2023-04-29 10:00:00,7.836,105.59,52.83,23.93
2023-04-29 11:00:00,8.854,101.49,60.72,24.16
2023-04-29 12:00:00,10.174,521.45,64.06,24.48
2023-04-29 13:00:00,11.548,381.67,61.16,24.43
2023-04-29 14:00:00,11.99,798.5,53.52,24.82
2023-04-29 15:00:00,11.506,981.64,43.5,25.59
2023-04-29 16:00:00,11.518,990.69,32.47,25.6
2023-04-29 17:00:00,11.154,771.38,21.09,25.18
2023-04-29 18:00:00,10.24,515.77,9.74,23.96
2023-04-29 19:00:00,7.762,484.28416666666664,9.689166666666667,23.07
2023-04-29 20:00:00,3.295,452.7983333333333,9.638333333333334,21.88
2023-04-29 21:00:00,0.851,421.3125,9.5875,20.32
2023-04-29 22:00:00,0.638,389.82666666666665,9.536666666666667,18.81
2023-04-29 23:00:00,0.562,358.3408333333333,9.485833333333334,17.32
2023-04-30 00:00:00,0.54,326.855,9.435,16.03
2023-04-30 01:00:00,0.422,326.855,9.435,15.03
2023-04-30 02:00:00,0.306,326.855,9.435,14.38
2023-04-30 03:00:00,0.175,326.855,9.435,13.96
2023-04-30 04:00:00,0.099,326.855,9.435,13.62
2023-04-30 05:00:00,0.096,326.855,9.435,13.26
2023-04-30 06:00:00,0.096,137.94,9.13,13.23
2023-04-30 07:00:00,0.219,636.39,20.46,14.58
2023-04-30 08:00:00,2.327,906.1,31.85,16.39
2023-04-30 09:00:00,5.804,993.98,42.94,18.33
2023-04-30 10:00:00,9.064,987.24,53.09,20.05
2023-04-30 11:00:00,10.67,916.68,61.02,21.55
2023-04-30 12:00:00,12.141,951.16,64.37,22.69
2023-04-30 13:00:00,11.824,840.02,61.43,23.73
2023-04-30 14:00:00,11.6,763.12,53.74,24.39
2023-04-30 15:00:00,10.318,442.81,43.69,25.0
2023-04-30 16:00:00,10.028,277.7,32.64,25.06
2023-04-30 17:00:00,9.682,254.82,21.25,24.74
2023-04-30 18:00:00,10.031,270.16,9.91,24.1
2023-04-30 19:00:00,7.415,294.7058333333334,9.863333333333333,22.53
2023-04-30 20:00:00,2.983,319.25166666666667,9.816666666666666,21.09
2023-04-30 21:00:00,0.528,343.7975,9.77,19.87
2023-04-30 22:00:00,0.302,368.34333333333336,9.723333333333333,18.73
2023-04-30 23:00:00,0.241,392.8891666666667,9.676666666666666,17.64
2023-05-01 00:00:00,0.2,417.43500000000006,9.629999999999999,16.6
2023-05-01 01:00:00,0.158,417.43500000000006,9.629999999999999,15.6
2023-05-01 02:00:00,0.093,417.43500000000006,9.629999999999999,14.65
2023-05-01 03:00:00,0.092,417.43500000000006,9.629999999999999,13.74
2023-05-01 04:00:00,0.102,417.43500000000006,9.629999999999999,12.86
2023-05-01 05:00:00,0.108,417.43500000000006,9.629999999999999,11.98
2023-05-01 06:00:00,0.108,564.71,9.35,11.59
2023-05-01 07:00:00,0.233,840.43,20.67,13.63
2023-05-01 08:00:00,3.191,974.06,32.06,16.3
2023-05-01 09:00:00,9.209,1041.87,43.17,18.89
2023-05-01 10:00:00,13.07,1081.32,53.35,21.19
2023-05-01 11:00:00,13.68,1095.33,61.31,23.05
2023-05-01 12:00:00,13.79,1105.38,64.67,24.55
2023-05-01 13:00:00,14.228,1057.9,61.7,25.69
2023-05-01 14:00:00,14.204,1074.7,53.95,26.5
2023-05-01 15:00:00,13.099,953.91,43.87,26.98
2023-05-01 16:00:00,12.408,549.49,32.8,27.1
2023-05-01 17:00:00,12.041,308.1,21.41,26.83
2023-05-01 18:00:00,11.815,610.92,10.08,26.19
2023-05-01 19:00:00,9.732,605.1025,10.036666666666667,24.97
2023-05-01 20:00:00,4.029,599.285,9.993333333333334,23.2
2023-05-01 21:00:00,0.973,593.4675,9.95,21.32
2023-05-01 22:00:00,0.728,587.65,9.906666666666666,19.58
2023-05-01 23:00:00,0.72,581.8325,9.863333333333333,18.27
2023-05-02 00:00:00,0.715,576.015,9.82,17.31
2023-05-02 01:00:00,0.706,576.015,9.82,16.52
2023-05-02 02:00:00,0.694,576.015,9.82,15.69
2023-05-02 03:00:00,0.693,576.015,9.82,15.08
2023-05-02 04:00:00,0.699,576.015,9.82,14.49
2023-05-02 05:00:00,0.663,576.015,9.82,13.93
2023-05-02 06:00:00,0.486,541.11,9.56,13.71
2023-05-02 07:00:00,0.317,739.99,20.92,15.21
2023-05-02 08:00:00,2.96,938.87,32.28,18.15
2023-05-02 09:00:00,8.475,1041.98,43.39,20.98
2023-05-02 10:00:00,11.909,1062.04,53.59,23.25
2023-05-02 11:00:00,13.269,1070.25,61.59,24.97
2023-05-02 12:00:00,14.614,1093.17,64.97,26.33
2023-05-02 13:00:00,15.06,1051.16,61.96,27.38
2023-05-02 14:00:00,15.093,874.96,54.16,28.08
2023-05-02 15:00:00,14.709,623.7,44.05,28.36
2023-05-02 16:00:00,14.118,349.59,32.97,28.24
2023-05-02 17:00:00,12.589,174.82,21.57,27.78
2023-05-02 18:00:00,10.148,101.81,10.25,27.19
2023-05-02 19:00:00,7.149,133.44166666666666,10.21,26.04
2023-05-02 20:00:00,2.911,165.07333333333332,10.17,24.68
2023-05-02 21:00:00,0.584,196.70499999999998,10.129999999999999,22.86
2023-05-02 22:00:00,0.408,228.33666666666664,10.09,21.07
2023-05-02 23:00:00,0.296,259.96833333333336,10.05,19.36
2023-05-03 00:00:00,0.247,291.6,10.01,18.02
2023-05-03 01:00:00,0.122,291.6,10.01,17.36
2023-05-03 02:00:00,0.086,291.6,10.01,16.92
2023-05-03 03:00:00,0.06,291.6,10.01,16.11
2023-05-03 04:00:00,0.059,291.6,10.01,15.1
2023-05-03 05:00:00,0.056,291.6,10.01,14.2
2023-05-03 06:00:00,0.041,481.39,9.77,14.02
2023-05-03 07:00:00,0.183,857.32,21.08,16.77
2023-05-03 08:00:00,2.716,549.88,32.48,18.84
2023-05-03 09:00:00,7.346,983.68,43.61,21.01
2023-05-03 10:00:00,10.74,1053.37,53.84,23.32
2023-05-03 11:00:00,12.169,1042.7,61.87,25.49
2023-05-03 12:00:00,13.424,1027.99,65.27,27.31
2023-05-03 13:00:00,13.854,757.61,62.22,28.77
2023-05-03 14:00:00,14.128,653.22,54.37,29.79
2023-05-03 15:00:00,13.524,999.16,44.22,30.31
