Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh
2025-08-11 18:00:00,5032.592259502887,0.0,10041.469699147743
2025-08-11 19:00:00,5669.462155190518,54.516589519289255,10913.911967621621
2025-08-11 20:00:00,5625.93288590493,386.29647916936796,11018.245560092653
2025-08-11 21:00:00,5818.571196808694,241.56646157396906,12009.104481605149
2025-08-11 22:00:00,5801.824726767101,127.06128707693715,11262.932150098146
2025-08-11 23:00:00,5445.296827187558,12.835514469933507,11081.026181012194
2025-08-12 00:00:00,5331.33302471839,0.0,10651.17326542681
2025-08-12 01:00:00,5208.563553501606,0.0,10955.512652822566
2025-08-12 02:00:00,5047.953511730712,0.0,10061.53206553675
2025-08-12 03:00:00,4729.716215602912,0.0,9986.931939922708
2025-08-12 04:00:00,4575.314909056275,0.0,10149.65859977547
2025-08-12 05:00:00,4596.802962311232,0.0,10029.739574248537
2025-08-12 06:00:00,4612.312471855669,0.0,9877.280068171056
2025-08-12 07:00:00,4296.7209330906735,0.0,9663.51660273873
2025-08-12 08:00:00,3854.5186301732656,0.0,9307.14986121408
2025-08-12 09:00:00,3587.554197438414,0.0,8446.376794905396
2025-08-12 10:00:00,3385.1052906874925,0.0,8748.463153161209
